ID,METODE,DATA,Codi_Districte,Nom_Districte,F0,F1,F2,RENDA,Q1,Q2,EDAT,ID4,ID4_PAIS,ID5,P9,ID7,ID8,ID9,P1,P1A,Q1A,P1B,P2_1,P2_2,P2_3,P2_4,P2_6,P2_7,P2_5,P2_5B,P2,P2A,P2B,P3_1,P3_2,P3_3,P3_0,P3_95,P3_98,P3_99,P4,P5A_1,P5A_2,P5A_3,P5A_4,P5A_5,P5A_6,P5A_7,P5A_8,P5A_9,P5A_10,P5A_11,P5A_12,P5A_13,P5A_14,P5A_15,P5A_16,P5A_17,P5A_18,P5A_19,P5A_20,P5A_18_cod,P6,P7,Q8,P8B,P9B,P10,P10B_1,P10B_2,P10B_3,P10B_4,P10B_5,P10B_6,P10B_95,P10B_98,P10B_99,P11_0,P11_1,P11_2,P11_3,P11_4,P11_5,P11_98,P11_99,P11B,P11C_1,P11C_2,P11C_3,P11C_4,P11C_5,P11C_6,P11C_95,P11C_98,P11C_99,P12,Q12,P13,P13B_1,P13B_2,P13B_3,P13B_4,P13B_5,P13B_98,P13B_99,ID10,ID11,P14,P14_1cod,P14_2cod,P5A_1rec,P5A_2rec,P5A_3rec,P5A_4rec,P5A_5rec,P5A_6rec,P5A_7rec,P5A_8rec,P5A_9rec,P5A_10rec,P5A_11rec,P5A_12rec,P5A_13rec,P5A_14rec,P5A_15rec,P5A_16rec,P5A_17rec,P5A_18rec,P5A_19rec,P5A_20rec,P2_LLAR,Longitud,Latitud,Pes
2249,1,20201022,2,Eixample,1,1,1,4,2,80,7,1,,3,,1,1,0,1,2,99,,1,0,1,1,0,0,0,,1,1,,1,,,,,,,1,1,1,2,4,5,5,1,4,4,3,5,4,5,5,4,4,5,5,5,5,,2,4,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,5,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,3,2.1532769,41.3879787,0.7227580
2253,1,20201022,2,Eixample,3,1,1,3,1,72,6,1,,3,,3,2,0,1,2,7,,2,1,0,1,0,1,0,,1,1,,1,,,,,,,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,,1,2,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2.1464251,41.3826424,0.9409090
2254,1,20201022,8,Nou Barris,2,1,1,1,2,50,4,1,,1,5,4,3,0,2,,,95,3,1,2,0,0,1,0,,1,1,,1,,,,,,,1,1,1,3,3,5,5,3,4,5,5,2,4,5,5,4,4,5,5,3,5,,1,0,,2,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,2,7,3,,,,,,,,3,2,,,,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,6,2.1697241,41.4316903,0.5537460
2260,1,20201022,2,Eixample,1,1,1,3,2,43,3,1,,1,1,4,4,2,1,2,8,,3,1,4,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,1,5,2,1,1,1,3,2,2,4,5,4,3,5,4,1,1,1,1,0,,1,2,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,4,1,,2,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,8,2.1466551,41.3832981,0.9271300
2262,1,20201022,7,Horta - Guinardó,1,1,1,2,2,79,7,1,,3,,1,1,0,1,2,8,,1,1,1,0,0,0,0,,1,1,,1,,,,,,,1,1,1,2,5,5,1,1,5,3,5,1,5,5,5,5,5,5,5,1,5,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,4,2,,,,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2.176779,41.42027,2.0529610
2263,1,20201022,6,Gràcia,1,1,1,4,2,61,5,1,,3,,6,3,0,1,2,4,,3,1,2,1,0,0,0,,1,1,,1,,,,,,,1,1,1,2,1,5,2,1,5,4,4,4,3,5,5,4,5,5,5,2,2,,1,0,,1,,,,,,,,,,,,,,,,4,,,,2,,2,,4,,,,,,2,4,3,,,,,,,,5,2,,,,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,7,2.1560357,41.4077931,0.6953470
2265,1,20201022,5,Sarrià - Sant Gervasi,1,1,1,5,1,32,2,1,,1,3,3,2,0,2,,,95,3,2,3,2,1,1,1,1,1,1,,1,2,,,,,,1,1,1,1,1,2,3,1,3,3,2,1,2,5,2,3,3,5,5,1,1,,1,0,,1,2,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,10,2.131194,41.3984122,0.8150680
2266,1,20201022,8,Nou Barris,1,1,1,1,2,31,2,1,,1,1,1,1,0,1,2,9,,1,1,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,4,2,2,5,1,4,5,4,1,1,4,5,4,4,4,2,5,2,4,1,0,,2,0,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,9,1,1,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,3,2.1804013,41.4278895,0.6941870
2267,1,20201022,9,Sant Andreu,2,1,1,2,1,85,7,1,,3,,3,2,0,1,1,8,,1,0,1,0,0,0,0,,1,1,,1,,,,,,,1,1,1,5,2,5,5,1,2,5,4,1,5,5,5,4,5,5,5,5,5,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,2,,,,,,,,2,2,,,,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2.1871812,41.4242439,2.0547790
2271,1,20201022,9,Sant Andreu,1,1,1,2,2,46,4,1,,1,5,5,5,1,1,2,6,,5,2,5,1,0,1,0,,1,1,,1,2,,,,,,1,1,1,5,2,5,5,1,2,2,2,1,3,3,5,3,5,5,5,1,5,,2,0,,2,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,6,3,,,,,,,,5,2,,,,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,13,2.1868558,41.4341928,1.6428030
2272,1,20201022,10,Sant Martí,2,1,1,4,2,60,5,1,,2,,4,3,0,1,2,6,,3,1,2,1,0,2,0,,1,1,,1,,,,,,,1,1,1,5,5,5,5,1,98,98,4,5,98,5,5,98,98,5,5,1,2,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,2,2,2,2,1,98,98,1,2,98,2,2,98,98,2,2,1,1,7,2.1996295,41.3931603,0.6953470
2275,1,20201022,4,Les Corts,2,1,1,4,1,84,7,1,,3,,1,1,0,1,98,6,,1,0,0,1,0,1,0,,1,1,,,,,0,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,3,2,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2.1312704,41.3846512,0.7328310
2278,1,20201022,2,Eixample,1,1,1,3,2,77,7,1,,3,,1,1,0,1,98,8,,1,0,1,0,0,0,0,,1,98,,,,,0,,,,1,5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,0,,98,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.1521995,41.3828232,0.9189770
2281,1,20201022,5,Sarrià - Sant Gervasi,1,1,1,5,2,74,6,1,,3,,3,2,0,1,2,8,,2,1,0,1,0,0,0,,1,1,,1,,,,,,,1,1,1,4,1,5,1,1,4,4,5,5,4,4,5,5,5,5,4,5,2,2,1,0,,2,,,,,,,,,,,,,,,,4,,,,2,,,,,,,95,,,1,,1,1,2,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,4,2.1453065,41.3975352,0.6378260
2286,1,20201022,4,Les Corts,1,1,1,4,2,57,5,1,,1,1,4,3,0,1,2,6,,3,1,2,0,0,0,1,3,1,1,,1,2,,,,,,1,1,1,1,1,4,5,1,1,2,3,2,4,4,5,5,5,5,5,1,2,,1,0,,3,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,6,2.14111,41.3854645,0.6953470
2293,1,20201022,6,Gràcia,2,1,1,3,2,84,7,1,,3,,3,2,0,2,,,7,0,0,0,0,0,0,0,,2,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,2.1667582,41.4048108,0.9189770
2294,1,20201022,10,Sant Martí,2,1,1,2,1,44,3,1,,2,,4,3,1,1,2,8,,3,1,1,0,0,0,0,,1,1,,1,,,,,,,1,2,1,3,3,4,2,2,2,4,4,3,5,4,2,4,4,5,5,5,5,,2,0,,1,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,5,2.1969522,41.4159041,1.8220920
2297,1,20201022,3,Sants - Montjuïc,1,1,1,2,1,65,6,1,,3,,4,3,0,1,2,8,,3,2,3,0,0,0,0,,1,2,2,1,,,,,,,1,2,1,5,1,5,5,1,4,4,5,3,5,4,5,4,4,5,4,1,3,4,2,0,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,3,,,,,,,,3,2,,,,1,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,8,2.1559978,41.3737693,1.9817320
2299,1,20201022,5,Sarrià - Sant Gervasi,2,1,1,5,1,18,1,1,,5,,4,4,0,1,2,9,,5,1,3,1,0,1,0,,1,1,,,,,0,,,,1,5,1,5,1,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,1,,2,0,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,0,,3,,,,,,,,2,2,,,,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,10,2.1203558,41.3955104,0.7610760
2300,1,20201022,10,Sant Martí,1,1,1,2,2,70,6,1,,3,,6,4,0,1,2,98,,5,1,0,0,0,0,0,,1,1,,,,,0,,,,1,5,1,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2.1966298,41.4140767,2.0410940
2302,1,20201022,3,Sants - Montjuïc,1,1,1,2,1,63,5,1,,3,,3,2,0,1,2,8,,2,1,2,0,0,1,0,,1,1,,1,,,,,,,1,1,1,3,2,5,5,1,2,3,3,2,4,3,5,99,3,5,5,1,2,,1,5,4,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,99,1,2,2,1,1,5,2.1245292,41.3765796,1.7432580
2303,1,20201022,8,Nou Barris,2,1,1,1,2,34,2,1,,1,3,3,2,0,1,2,10,,3,3,2,2,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,4,5,1,4,4,2,2,5,4,4,4,5,5,5,2,2,,1,0,,1,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,10,2.175136,41.4319269,0.6941870
2304,1,20201022,8,Nou Barris,3,1,1,1,2,43,3,1,,1,3,4,4,1,1,2,10,,2,1,1,1,0,1,0,,1,1,,1,,,,,,,1,1,1,3,1,5,1,1,1,2,3,1,5,5,5,2,1,5,5,5,1,,1,0,,2,2,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,3,,,,,,,,4,2,,,,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,5,2.183161,41.4588747,0.6154540
2305,1,20201022,5,Sarrià - Sant Gervasi,1,1,1,5,2,62,5,1,,1,2,3,2,0,1,2,7,,2,1,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,5,5,1,4,4,3,2,4,5,5,4,4,5,5,2,3,,1,0,,1,1,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,7,2,,,,,,,,4,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,4,2.1425498,41.3969292,0.5724590
2306,1,20201022,8,Nou Barris,2,1,1,1,1,60,5,1,,1,5,5,2,0,1,2,8,,1,0,0,1,0,0,0,,1,1,,1,,,,,,,1,3,1,4,1,2,5,1,4,2,5,1,5,5,5,3,4,5,5,5,2,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,2,,,,,,,,2,2,,,,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2.1738356,41.4409855,0.6081390
2307,1,20201022,8,Nou Barris,2,1,1,1,2,61,5,1,,1,5,4,3,0,1,2,7,,2,1,1,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,4,2,5,5,1,4,2,4,2,5,4,5,5,5,5,5,2,4,,1,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,3,,,,,,,,4,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,5,2.1794144,41.4402122,0.5194690
2308,1,20201022,7,Horta - Guinardó,3,1,1,2,2,71,6,1,,3,,1,1,0,1,2,8,,1,0,1,1,0,0,0,,1,2,2,1,,,,,,,1,1,1,5,5,5,5,1,5,3,5,5,5,5,5,5,5,5,5,5,2,,1,0,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,3,2,,,,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2.1615326,41.4134071,2.0410940
2312,1,20201022,2,Eixample,1,1,1,3,1,36,3,1,,2,,4,3,0,1,2,7,,4,0,1,2,0,0,1,2,1,1,,1,,,,,,,1,1,1,1,1,4,2,1,4,2,3,2,5,5,1,2,4,5,4,1,2,2,1,6,5,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,7,1,,2,3,,,,,3,2,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,7,2.1759198,41.4053014,0.8457860
2322,1,20201022,6,Gràcia,1,1,1,3,1,80,7,1,,3,,3,2,0,1,2,7,,2,1,1,0,0,0,0,,1,1,,1,,,,,,,1,2,1,4,5,5,5,1,4,4,5,1,5,5,5,3,5,5,5,5,1,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,5,3,,,,,,,,5,1,2,,3,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,4,2.1647091,41.4050202,0.9256080
2325,1,20201022,4,Les Corts,1,1,1,4,1,77,7,1,,3,,4,4,0,1,98,7,,4,2,2,2,0,1,0,,1,98,,1,,,,,,,1,4,1,5,1,5,5,1,5,5,5,5,5,5,5,4,4,5,5,1,5,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,3,2,,,,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,10,2.1282702,41.382931,0.7328310
2327,1,20201022,8,Nou Barris,2,1,1,1,2,45,4,1,,1,2,5,2,1,1,98,8,,1,1,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,3,5,5,3,2,5,4,2,4,5,5,5,3,5,5,5,4,,1,0,,2,0,2,,,,,5,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,1,3,2.1747985,41.4309222,0.5537460
2330,1,20201022,5,Sarrià - Sant Gervasi,1,1,1,5,1,61,5,1,,1,1,6,3,0,1,2,9,,2,1,1,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,2,5,1,2,2,2,2,3,3,5,4,4,5,5,5,1,,1,0,,2,0,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,2,6,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,5,2.1348587,41.4026263,0.6012520
2331,1,20201022,4,Les Corts,2,1,1,4,1,42,3,1,,1,4,4,4,2,1,2,8,,2,3,2,0,2,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,5,5,1,5,3,3,2,4,4,5,4,4,5,4,2,2,98,1,0,,4,2,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,7,2.1204821,41.3778163,0.7611000
2334,1,20201022,2,Eixample,1,1,1,3,2,82,7,1,,3,,1,1,0,2,,,6,1,0,0,0,0,0,0,,1,2,5,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,1,2.1511182,41.3834008,0.9189770
2336,1,20201022,2,Eixample,1,1,1,3,2,57,5,1,,1,1,1,1,0,1,1,7,,2,1,2,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,4,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,4,,1,4,7,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,5,2,,,,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,6,2.1483681,41.3824338,0.8096400
2339,1,20201022,5,Sarrià - Sant Gervasi,2,1,1,5,1,65,6,1,,3,,4,3,0,1,1,8,,3,2,2,1,0,1,0,,1,2,2,1,,,,,,,1,1,1,1,1,5,5,1,1,2,4,2,5,5,5,5,4,5,5,5,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,8,2.1411019,41.4115358,0.6212770
2341,1,20201022,5,Sarrià - Sant Gervasi,1,1,1,5,2,44,3,1,,1,2,4,4,2,1,2,8,,4,4,4,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,4,5,5,1,4,2,3,2,5,5,5,3,4,5,5,1,2,,1,0,,1,2,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,12,2.1351987,41.4075239,0.6917370
2344,1,20201022,2,Eixample,1,1,1,3,2,63,5,1,,1,5,5,2,0,1,2,6,,2,0,1,0,0,0,0,,1,2,1,1,2,,,,,,1,3,1,2,4,5,5,4,4,3,5,2,5,5,5,4,3,5,5,5,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,2,,,,,,,,3,2,,,,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2.1840851,41.4053677,0.8096400
2350,1,20201023,5,Sarrià - Sant Gervasi,1,1,1,5,1,70,6,1,,3,,3,2,0,1,98,2,,1,1,1,0,0,0,0,,2,,,1,,,,,,,1,2,5,5,5,5,5,1,4,5,5,2,5,5,5,5,5,5,5,2,4,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,5,2,,,,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,3,2.1364286,41.4059183,0.6212770
2351,1,20201023,3,Sants - Montjuïc,1,1,1,2,1,93,7,1,,3,,3,2,0,1,1,5,,1,0,1,0,0,0,0,,1,2,2,1,,,,,,,2,3,5,5,5,5,5,3,5,4,5,5,5,5,5,4,5,5,5,5,2,,2,0,,5,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2.1288101,41.3712708,2.0547790
2353,1,20201023,4,Les Corts,2,1,1,4,2,32,2,3,862,2,,6,4,0,1,2,9,,3,2,3,0,0,0,0,,1,2,2,1,2,,,,,,1,2,1,4,1,5,5,2,4,1,4,4,4,4,2,4,4,5,5,4,4,,99,0,,1,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,2,5,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,8,2.1480232,41.4166191,0.7420530
2357,1,20201023,9,Sant Andreu,1,1,1,2,1,64,5,1,,3,,3,2,0,1,2,9,,2,1,2,1,0,2,0,,1,1,,1,,,,,,,1,1,1,3,1,5,5,1,1,1,3,1,5,4,5,3,98,5,2,3,2,2,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,98,2,1,1,1,6,2.1936566,41.430244,1.7432580
2358,1,20201023,9,Sant Andreu,1,1,1,1,1,63,5,1,,3,,4,3,0,1,2,8,,3,1,2,1,0,1,0,,1,1,,1,2,,,,,,1,2,1,3,2,5,5,1,3,3,2,2,5,4,5,3,4,5,5,5,1,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,3,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,7,2.196061,41.4360619,0.6081390
2369,1,20201023,5,Sarrià - Sant Gervasi,3,1,1,5,2,82,7,1,,3,,4,3,0,1,2,8,,0,3,2,1,0,1,0,,2,,,1,,,,,,,1,3,1,5,5,5,5,1,4,5,5,2,2,5,5,4,5,5,5,5,5,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,3,2,,,,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,6,2.1416872,41.404225,0.6122530
2375,1,20201023,10,Sant Martí,1,1,1,4,2,70,6,1,,3,,3,2,0,1,98,7,,1,0,0,1,0,0,0,,2,,,1,,,,,,,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,1,,,,,5,,,4,2,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.1881878,41.3932377,0.7058720
2377,1,20201023,5,Sarrià - Sant Gervasi,2,1,2,5,2,51,4,2,,1,5,1,1,0,2,,,95,1,0,0,0,0,0,0,,1,2,95,,,,0,,,,1,5,1,5,2,5,5,1,5,4,4,5,5,5,4,4,4,5,5,5,5,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,2,1,2,,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2.1304578,41.3972253,0.6277690
2378,1,20201023,2,Eixample,2,1,1,4,1,67,6,1,,3,,4,4,0,1,98,8,,4,2,1,1,0,0,0,,1,1,,,,,0,,,,1,5,1,4,1,5,5,1,98,5,5,5,5,5,5,5,5,5,5,2,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,1,2,,,,2,1,1,1,2,2,1,98,2,2,2,2,2,2,2,2,2,2,1,2,8,2.1610836,41.3901884,0.7479180
2379,1,20201023,9,Sant Andreu,1,1,1,2,1,79,7,1,,3,,3,2,0,1,2,9,,2,0,4,0,0,0,0,,1,1,,1,,,,,,,1,1,5,5,5,5,5,3,4,2,5,1,5,5,5,2,2,5,5,5,5,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,3,2,,,,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,6,2.1860187,41.428373,2.0547790
2380,1,20201023,2,Eixample,1,1,1,4,2,72,6,1,,3,,1,1,0,1,2,9,,1,0,0,1,0,1,0,,1,1,,1,,,,,,,1,1,1,5,5,5,1,1,5,3,5,2,5,5,5,4,5,5,5,4,3,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,4,2,,,,,,,,5,2,,,,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2.1569387,41.3849061,0.7058720
2381,1,20201023,6,Gràcia,1,1,1,3,2,64,5,1,,1,98,3,2,0,1,2,10,,2,1,0,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,5,1,2,3,4,2,5,4,3,4,3,5,3,5,3,2,1,5,6,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,1,,,,4,,,,4,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,4,2.1487462,41.4191843,0.8096400
2387,1,20201023,8,Nou Barris,2,1,1,1,1,36,3,1,,1,5,6,3,0,1,2,8,,2,0,0,1,0,0,0,,1,1,,1,,,,,,,1,1,1,4,1,5,5,1,2,1,4,2,2,5,2,4,4,5,4,2,2,1,2,5,4,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,0,,1,,,,4,5,,,3,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,2.1782662,41.4621491,0.6567770
2388,1,20201023,8,Nou Barris,2,1,1,1,1,70,6,1,,3,,4,3,0,1,2,9,,2,0,1,0,0,0,0,,1,1,,1,,,,,,,1,1,1,5,2,3,5,1,5,1,5,3,5,5,5,4,5,5,2,5,5,2,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,10,3,,,,,,,,4,2,,,,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,3,2.168982,41.4379204,0.6007360
2390,1,20201023,4,Les Corts,1,1,1,4,2,70,6,1,,3,,4,3,0,1,2,9,,3,0,1,1,0,1,0,,1,2,5,1,,,,,,,1,2,1,3,2,5,2,3,2,2,5,1,5,5,5,5,5,5,5,2,2,,1,0,,98,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,0,3,,,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,5,2.1316829,41.3840765,0.7058720
2392,1,20201023,4,Les Corts,2,1,1,4,2,70,6,1,,3,,3,2,0,1,2,6,,2,1,0,1,0,0,0,,1,98,,,2,,,,,,1,1,1,5,5,5,5,1,2,4,4,1,4,5,5,5,4,5,5,2,5,,1,6,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,3,,,,,,,,5,2,,,,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,4,2.1265638,41.3842138,0.7058720
2396,1,20201023,2,Eixample,1,1,1,3,2,64,5,1,,3,,3,2,0,1,2,10,,2,1,0,1,0,1,0,,1,1,,1,,,,,,,1,1,1,3,1,5,1,1,3,4,4,2,5,4,5,3,4,5,3,1,1,2,1,4,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,10,2,,,,,,,,4,2,,,,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,4,2.1599726,41.3780446,0.8096400
